PERSON,Date,LOCATION 1,Latitude,Longitude
"Maxwell, Mme I",26 October 1681,Scotland,56.4907,4.2026
"McGhie, Father Andrew",11 July 1668,Rome,41.5753,12.2708
"McGhie, Father Andrew",30 October 1669,Pistoia,43.916667,10.9
"McGhie, Father Andrew",30 October 1676,Edinburgh,55.95,-3.2
"McGhie, Father Andrew",27 November 1683,Rome,41.5753,12.2708
"McGhie, Father Andrew",3 January 1684,Rome,41.5753,12.2708
"McGhie, Father Andrew",8 February 1684,Rome,41.5753,12.2708
"McGhie, Father Andrew",12 February 1686,Rome,41.5753,12.2708
"McGhie, Father Andrew",8 June 1688,Rome,41.5753,12.2708
"McGhie, Father Andrew",24 May 1689,Rome,41.5753,12.2708
Meldrum,5 August 1685,Dieppe,49.920403,1.086542
Meldrum,22 April 1697,Scotland,56.4907,4.2026
"Meldrum, Lady Mary Urquhart",19 May 1683,Meldrum,57.2136,-2.2948
"Meldrum, Lady Mary Urquhart",7 July 1683,Meldrum,57.2136,-2.2948
"Meldrum, Lady Mary Urquhart",4 September 1683,Meldrum,57.2136,-2.2948
"Meldrum, Lady Mary Urquhart",20 November 1683,Meldrum,57.2136,-2.2948
"Meldrum, Lady Mary Urquhart",23 February 1684,Meldrum,57.2136,-2.2948
"Melfort, Lady",20 October 1689,Reims,49.25,4.033333
"Melfort, Lady",11 April 1691,Rome,41.5753,12.2708
"Melfort, Lord",17 July 1687,London,51.514125,-0.093689
"Melfort, Lord",15 February 1691,Florence,43.766667,11.25
"Melfort, Lord",20 February 1691,Leghorn,43.55,10.316667
"Melfort, Lord",17 December 1691,St Germain,46.912384,2.445217
"Melfort, Lord",7 January 1692,St Germain,46.912384,2.445217
"Melfort, Lord",24 May 1692,Quevilly,49.2704,1.0254
"Melfort, Lord",16 July 1692,St Germain,46.912384,2.445217
"Melfort, Lord",1 September 1692,St Germain,46.912384,2.445217
"Melfort, Lord",26 November 1692,St Germain,46.912384,2.445217
"Melfort, Lord",15 December 1692,St Germain,46.912384,2.445217
"Melfort, Lord",13 January 1693,St Germain,46.912384,2.445217
"Melfort, Lord",30 March 1693,St Germain,46.912384,2.445217
"Melfort, Lord",17 October 1693,St Germain,46.912384,2.445217
"Melfort, Lord",19 April 1694,St Germain,46.912384,2.445217
"Melvell, J",20 April 1690,St Malo,47.312574,3.267809
Mongan,2 September 1690,Scotland,56.4907,4.2026
"More, Father Alexander",2 April 1699,Paris,48.5109,2.2034
"More, Father Alexander",3 April 1699,Paris,48.5109,2.2034
"Morgan, Henry",15 October 1691,London,51.514125,-0.093689
"Morgan, Henry",20 October 1691,London,51.514125,-0.093689
"Morgan, Henry",26 October 1691,London,51.514125,-0.093689
Morray,28 February 1687,Whitehall,51.3014,0.0756
"Morrison, Madam",8 October 1689,London,51.514125,-0.093689
Morstin,20 July 1689,St Germain,46.912384,2.445217
"Mouat, James",4 June 1678,Rome,41.5753,12.2708
"Mouat, James",10 February 1683,Rome,41.5753,12.2708
"Munro, Robert",12 June 1678,Moidart,56.82,-5.696
"Munro, Robert",14 February 1681,Invergarry,57.0448,-4.4649
"Munro, Robert",19 July 1681,Invergarry,57.0448,-4.4649
"Munro, Robert",15 April 1687,Inverness,57.466667,-4.233333
"Munro, Robert",2 September 1690,Scotland,56.4907,4.2026
"Munro, Robert",28 February 1697,Paris,48.5109,2.2034
"Murheid, John",21 November 1677,Rouen,49.433333,1.083333
"Murheid, John",9 December 1677,Rouen,49.433333,1.083333
Murpille,5 September 1694,Paris,48.5109,2.2034
Murpille,13 September 1694,Paris,48.5109,2.2034
Murpille,28 October 1694,Paris,48.5109,2.2034
Murray,12 July 1691,Paris,48.5109,2.2034
"Murray, G",3 May 1692,Venice,45.438611,12.326667
Nairne,20 September 1679,Rome,41.5753,12.2708
Nairne,17 July 1689,Dublin,53.3330556,-6.2488889
Nairne,20 July 1689,Dublin,53.3330556,-6.2488889
Nairne,10 August 1689,Dublin,53.3330556,-6.2488889
Nairne,1 October 1689,Dublin,53.3330556,-6.2488889
Nairne,24 February 1691,Leghorn,43.55,10.316667
Nairne,17 December 1691,St Germain,46.912384,2.445217
Nairne,24 December 1691,St Germain,46.912384,2.445217
Nairne,21 January 1692,St Germain,46.912384,2.445217
"Naish, Anthony",22 February 1693,St Germain,46.912384,2.445217
"Nicholson, Thomas",17 April 1695,Brussels,50.833333,4.333333
"Nicholson, Thomas",29 September 1695,Dunkirk,51.05,2.366667
"Nicholson, Thomas",3 October 1695,Scotland,56.4907,4.2026
"Nicholson, Thomas",14 November 1695,Holland,51.366667,5.15
"Nicol, James",18 December 1679,Rome,41.5753,12.2708
"Nicol, James",24 April 1680,Rome,41.5753,12.2708
"Nicol, James",29 April 1680,Rome,41.5753,12.2708
"Nicol, James",13 September 1680,Rome,41.5753,12.2708
"Nicol, James",12 June 1684,Edinburgh,55.95,-3.2
"Nicol, James",26 April 1688,Edinburgh,55.95,-3.2
"Nicol, James",2 September 1690,Scotland Low Countries,55.591,-3.2529
"Nicol, James",9 March 1693,Paris,48.5109,2.2034
"Nicol, James",19 May 1693,Paris,48.5109,2.2034
"Nicol, James",26 October 1693,Paris,48.5109,2.2034
"Nicol, James",10 July 1694,Dunkirk,51.05,2.366667
"Nicolson, Thomas",18 January 1687,Padua,45.24,11.5307
"Nicolson, Thomas",22 September 1687,Paris,48.5109,2.2034
"Nicolson, Thomas",10 November 1687,Havre de Grace,49.2702,0.0002
"Nicolson, Thomas",11 November 1687,Havre de Grace,49.2702,0.0002
"Nicolson, Thomas",22 November 1687,Edinburgh,55.95,-3.2
"Nicolson, Thomas",14 February 1688,Edinburgh,55.95,-3.2
"Nicolson, Thomas",9 March 1688,Edinburgh,55.95,-3.2
"Nicolson, Thomas",1 February 1690,Dunkirk,51.05,2.366667
"Nicolson, Thomas",2 September 1690,-,-,-
"Nicolson, Thomas",9 April 1691,Dunkirk,51.05,2.366667
"Nicolson, Thomas",20 March 1692,Dunkirk,51.05,2.366667
"Nicolson, Thomas",22 May 1693,Dunkirk,51.05,2.366667
"Nicolson, Thomas",9 September 1694,Dunkirk,51.05,2.366667
"Nicolson, Thomas",12 November 1694,Dunkirk,51.05,2.366667
"Nicolson, Thomas",9 September 1696,Wurzburg,49.787778,9.936111
"Nicolson, Thomas",6 January 1697,England,55.378051,-3.435973
"Nicolson, Thomas",22 April 1697,London,51.514125,-0.093689
"Nicolson, Thomas",21 June 1697,Durham,54.766667,-1.566667
"Nicolson, Thomas",22 July 1697,Edinburgh,55.95,-3.2
"Nicolson, Thomas",17 August 1697,Frendraught,57.2706,-2.384
"Nicolson, Thomas",7 October 1697,Elgin,57.65,-3.333333
"Nicolson, Thomas",3 December 1697,Aberdeen,57.133333,-2.1
"Nicolson, Thomas",9 December 1697,Scotland,56.4907,4.2026
"Nicolson, Thomas",3 March 1699,Aberdeen,57.133333,-2.1
"O'Cullenan, Gabriel",29 November 1692,France,44.637619,0.447725
Ogilvy,20 October 1677,Rome,41.5753,12.2708
"Ogilvy, William",16 October 1678,"Cortachy Castle, alias Raggall",56.432,-2.5918
"Ogilvy's son, alias Raggall' son",2 November 1677,Scotland,56.4907,4.2026
"Ogilvy's son, alias Raggall' son",16 October 1678,Aberdeen,57.133333,-2.1
"Oliphant, Wiliam",29 April 1683,Mons,50.45,3.933333
"Oliva, D. Jo Paulo",15 August 1667,rome,-,-
"Parradine, William",15 May 1677,Middelburg,51.50036,3.612964
"Paston/Paxton, James",16 November 1677,"Gordon Castle, alias Bogue",57.3723,-3.0514
"Paston/Paxton, James",9 October 1678,Deeside,53.132,-3
"Paterson, Father",6 May 1679,The Bass Rock Prison,56.0426,-2.384
"Paterson, John, Archbishop of Glasgow",26 November 1687,Edinburgh,55.95,-3.2
"Pernito, GiambattiSanta",2 May 1685,Subiaco,41.0509,13.0624
"Perth, Lord",29 April 1687,Edinburgh,55.95,-3.2
"Perth, Lord",23 May 1687,Edinburgh,55.95,-3.2
"Perth, Lord",12 July 1687,Edinburgh,55.95,-3.2
"Perth, Lord",5 September 1687,Edinburgh,55.95,-3.2
"Perth, Lord",20 January 1688,Edinburgh,55.95,-3.2
"Perth, Lord",5 February 1688,Edinburgh,55.95,-3.2
"Perth, Lord",28 February 1688,Edinburgh,55.95,-3.2
Pigault,21 August 1690,Calais,44.97814,0.983075
"Plunkett, Robert",28 March 1690,Cornetto,43.266667,13.433333
"Plunkett, Robert",22 April 1690,Cornetto,43.266667,13.433333
Principal of Scots College (Innes?),13 April 1684,Paris,48.5109,2.2034
"Pringle, John",23 June 1693,Rome,41.5753,12.2708
"Ramsay, Curé de Bourgignon",8 October 1683,Bourgignon,47.28,6.4845
"Ramsay, Curé de Bourgignon",10 November 1683,Bourgignon,47.28,6.4845
"Ramsay, Curé de Bourgignon",13 March 1684,Bourgignon,47.28,6.4845
"Ramsay, Curé de Bourgignon",17 March 1684,Bourgignon,47.28,6.4845
Rector of Rome,22 May 1669,Rome,41.5753,12.2708
Rector of Rome,8 December 1679,Rome,41.5753,12.2708
"Reid, Ephrem",25 July 1671,Ratisbone,49.0118,12.0536
"Reid, Ephrem",8 June 1681,Erfurt,50.983333,11.033333
"Reid, John",25 July 1671,London,51.514125,-0.093689
"Renaudot, Abbé",24 May 1687,Paris,48.5109,2.2034
"Renaudot, Abbé",28 November 1691,Paris,48.5109,2.2034
"Rian, Hugh",6 April 1681,Strathglass,57.2305,-4.5645
"Rian, Hugh",23 June 1681,Castle Tyres,53.0051,-2.1308
"Rian, Hugh",24 June 1681,Castle Tyres,53.0051,-2.1308
"Rian, Hugh",2 July 1681,Scotland,56.4907,4.2026
"Rian, Hugh",25 April 1687,Gordon Castle,-,-
"Rian, Hugh",2 September 1690,Scotland,56.4907,4.2026
"Rig, George",17 August 1688,London,51.514125,-0.093689
Roberson,19 January 1688,St Quentin,48.617635,3.749137
Roberson,8 November 1688,St Quentin,48.617635,3.749137
Roberson,1 May 1689,St Quentin,48.617635,3.749137
"Roberson, Amader",12 June 1679,Bordeaux,44.840439,-0.5805
"Roberson, Amader",6 December 1681,Bordeaux,44.840439,-0.5805
"Roberson, Amader",15 October 1683,Bordeaux,44.840439,-0.5805
"Roberson, Amader",13 April 1684,Bordeaux,44.840439,-0.5805
"Roberson, Amader",7 June 1688,Bordeaux,44.840439,-0.5805
"Roberson, Amader",1 September 1692,Bordeaux,44.840439,-0.5805
"Roberson, W",20 July 1689,Edinburgh,55.95,-3.2
"Rose, George",23 February 1698,Lyon,45.748457,4.846711
"Ross, Father",2 December 1664,Rome,41.5753,12.2708
"Ross, Thomas",2 December 1664,Milan,45.466667,9.2
"Sargeant, Francis",12 August 1687,Florence,43.766667,11.25
"Sargeant, Francis",25 May 1688,Venice,45.438611,12.326667
"Sargeant, Francis",26 April 1690,Stettenfels,49.0528,9.1212
"Sargeant, Francis",21 June 1690,Stettenfels,49.0528,9.1212
"Sargeant, Francis",24 June 1691,Wurttemberg,49.5501,6.0623
"Sargeant, Francis",19 August 1691,Wurttemberg,49.5501,6.0623
"Sargeant, Francis",24 January 1693,London,51.514125,-0.093689
"Sargeant, Francis",15 May 1695,Edinburgh,55.95,-3.2
Scott,10 May 1686,Livorno,43.55,10.316667
Scott,3 May 1687,London,51.514125,-0.093689
Scouler,26 July 1680,Rouen,49.433333,1.083333
"Scouler, John",15 May 1677,Rouen,49.433333,1.083333
"Scouler, John",18 December 1677,Rouen,49.433333,1.083333
Seaforth,6 September 1688,London,51.514125,-0.093689
"Sharp, Sir William",20 October 1691,London,51.514125,-0.093689
Sidley,28 March 1686,Ireland,-,-
"Sleyne, John Baptist, Bishop of Cork",4 July 1693,Lyon,45.748457,4.846711
"Sleyne, John Baptist, Bishop of Cork",13 November 1693,Bruges,51.216667,3.233333
Smith,28 July 1664,Paris,48.5109,2.2034
"Smith, James",28 September 1687,Drummond Castle,56.202,3.5155
"Smith, James",30 September 1688,"Holyroodhouse, Edinburgh",55.573,3.0924
Soeur Marguerite de S. Francois Xavier,3 August 1667,"Lille, Ursuline Convent",-,-
Soeur Marie,22 June 1689,Dieppe,49.920403,1.086542
Soliple,12 June 1684,Edinburgh,55.95,-3.2
St Clair,1 July 1680,Paris,48.5109,2.2034
"St Clair, Alexander",28 August 1681,Paris,48.5109,2.2034
"St Clair, Alexander",8 November 1681,Paris,48.5109,2.2034
"St Clair, J Lady Roslin",28 August 1681,Scotland,56.4907,4.2026
"St Clair, J Lady Roslin",8 November 1681,Scotland,56.4907,4.2026
"St Clair, J Lady Roslin",29 May 1683,Scotland,56.4907,4.2026
"St Clair, James",24 July 1677,Edinburgh,55.95,-3.2
"St Clair, James",28 August 1681,Paris,48.5109,2.2034
"St Clair, James",8 November 1681,Paris,48.5109,2.2034
"St Clair, Nely",28 August 1681,Scotland,56.4907,4.2026
"St Clair, Nely",8 November 1681,Scotland,56.4907,4.2026
"Stewart, John of Boig",16 May 1677,"Gordon Castle, alias Bogue",57.3723,-3.0514
"Stewart, John of Boig",17 October 1678,"Gordon Castle, alias Bogue",57.3723,-3.0514
"Stewart, John of Boig's son",2 November 1677,Scotland,56.4907,4.2026
"Stewart, P",16 July 1679,Garmouth,57.666667,-3.116667
Strachan,14 November 1679,Rome,41.5753,12.2708
Strachan,18 December 1679,Rome,41.5753,12.2708
Strachan,26 March 1680,Rome,41.5753,12.2708
Strachan,9 August 1685,Scotland,56.4907,4.2026
"Strachan, Captain Thomas",2 October 1687,Essex,51.833333,0.583333
"Strachan, Father John",22 November 1664,Naples,40.833333,14.25
"Strachan, Father John",14 August 1665,Naples,40.833333,14.25
"Strachan, Father John",31 October 1665,Naples,40.833333,14.25
"Strachan, Father John",17 July 1666,Naples,40.833333,14.25
"Strachan, Father John",27 September 1667,Naples,40.833333,14.25
"Strachan, Father John",7 February 1670,Naples,40.833333,14.25
"Strachan, Father John",14 March 1670,Cosenza,39.3,16.25
"Strachan, John",7 February 1670,London,51.514125,-0.093689
"Strachan, Robert Francis",16 May 1681,Rome,41.5753,12.2708
"Strachan, Robert Francis",2 February 1683,Rome,41.5753,12.2708
"Strachan, Robert Francis",30 March 1685,Rome,41.5753,12.2708
"Strachan, Robert Francis",18 June 1685,Rome,41.5753,12.2708
"Strachan, Robert Francis",8 October 1685,Padua,45.24,11.5307
"Strachan, Robert Francis",26 November 1685,Paris,48.5109,2.2034
"Strachan, Robert Francis",7 January 1687,Edinburgh,55.95,-3.2
"Strachan, Robert Francis",11 April 1687,Edinburgh,55.95,-3.2
"Strachan, Robert Francis",23 April 1687,Edinburgh,55.95,-3.2
"Strachan, Robert Francis",1 July 1687,Edinburgh,55.95,-3.2
"Strachan, Robert Francis",3 March 1688,Aberdeen,57.133333,-2.1
"Strachan, Robert Francis",3 April 1688,Huntly Castle,57.2744,2.4349
"Strachan, Robert Francis",16 April 1688,Aberdeen,57.133333,-2.1
"Strachan, Robert Francis",15 May 1688,Aberdeen,57.133333,-2.1
"Strachan, Robert Francis",21 May 1688,Aberdeen,57.133333,-2.1
"Strachan, Robert Francis",27 May 1688,Aberdeen,57.133333,-2.1
"Strachan, Robert Francis",15 July 1688,Aberdeen,57.133333,-2.1
"Strachan, Robert Francis",2 September 1690,Scotland Low Countries,55.591,-3.2529
"Strachan, Robert Francis",23 March 1692,Scotland,56.4907,4.2026
"Strachan, Robert Francis",17 August 1692,Scotland,56.4907,4.2026
"Strachan, Robert Francis",30 October 1692,Scotland,56.4907,4.2026
"Strachan, Robert Francis",31 October 1692,Scotland,56.4907,4.2026
"Strachan, Robert Francis",31 October 1695,Aberdeen,57.133333,-2.1
"Strachan, Robert Francis",9 November 1696,Scotland,56.4907,4.2026
"Strachan, Robert Francis",13 November 1697,Scotland,56.4907,4.2026
"Strachan, Thomas",22 June 1675,Pais,-,-
"Talbot, Father Gilbert",2 January 1660,Rome,41.5753,12.2708
"Talbot, Father Gilbert",28 May 1660,Rome,41.5753,12.2708
"Talbot, Father Gilbert",24 November 1660,Rome,41.5753,12.2708
"Talbot, Father Gilbert",6 March 1661,Rome,41.5753,12.2708
"Talbot, Father Gilbert",21 April 1661,Rome,41.5753,12.2708
"Talbot, Father Gilbert",10 October 1661,Rome,41.5753,12.2708
"Talbot, Father Gilbert",6 January 1663,Rome,41.5753,12.2708
"Talbot, Father Gilbert",7 June 1664,Rome,41.5753,12.2708
"Talbot, Father Gilbert",28 July 1664,Rome,41.5753,12.2708
"Talbot, Father Gilbert",5 August 1664,Rome,41.5753,12.2708
"Talbot, Father Gilbert",22 November 1664,Rome,41.5753,12.2708
"Talbot, Father Gilbert",14 December 1664,Rome,41.5753,12.2708
"Talbot, Father Gilbert",16 March 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",21 March 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",25 April 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",26 April 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",3 June 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",8 June 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",28 June 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",16 July 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",21 July 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",13 October 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",31 October 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",24 November 1665,Rome,41.5753,12.2708
"Talbot, Father Gilbert",9 July 1666,Rome,41.5753,12.2708
"Talbot, Father Gilbert",17 July 1666,Rome,41.5753,12.2708
"Talbot, Father Gilbert",28 December 1666,Rome,41.5753,12.2708
"Talbot, Father Gilbert",22 February 1667,Rome,41.5753,12.2708
"Talbot, Father Gilbert",22 July 1667,Rome,41.5753,12.2708
"Talbot, Father Gilbert",23 August 1667,Rome,41.5753,12.2708
"Talbot, Father Gilbert",29 January 1668,Rome,41.5753,12.2708
"Talbot, Father Gilbert",24 February 1668,Rome,41.5753,12.2708
"Talbot, Father Gilbert",9 April 1668,Rome,41.5753,12.2708
"Talbot, Father Gilbert",20 November 1668,Rome,41.5753,12.2708
"Talbot, Father Gilbert",26 February 1669,Rome,41.5753,12.2708
"Talbot, Father Gilbert",20 October 1669,Rome,41.5753,12.2708
"Talbot, Father Gilbert",30 October 1669,Rome,41.5753,12.2708
"Talbot, Father Gilbert",22 December 1670,Rome,41.5753,12.2708
Talon,22 January 1687,Versailles,48.803593,2.134236
Talon,13 May 1687,Paris,48.5109,2.2034
Talon,15 June 1687,Paris,48.5109,2.2034
Talon,1 July 1687,Paris,48.5109,2.2034
Talon,23 July 1687,Paris,48.5109,2.2034
Talon,20 August 1687,Paris,48.5109,2.2034
Talon,23 October 1687,Paris,48.5109,2.2034
Talon,8 November 1687,Paris,48.5109,2.2034
Talon,20 November 1687,Paris,48.5109,2.2034
Talon,5 January 1688,Paris,48.5109,2.2034
Talon,4 July 1688,Paris,48.5109,2.2034
Talon,20 December 1688,Versailles,48.803593,2.134236
Talon,25 December 1688,Versailles,48.803593,2.134236
Talon,20 June 1690,Paris,48.5109,2.2034
Talon,22 December 1691,Paris,48.5109,2.2034
Talon,1 January 1692,Paris,48.5109,2.2034
Talon,16 July 1692,Paris,48.5109,2.2034
Talon,22 July 1692,Paris,48.5109,2.2034
Talon,23 June 1694,Paris,48.5109,2.2034
Talon,9 September 1694,Paris,48.5109,2.2034
"Thomson, James",24 June 1691,Rome,41.5753,12.2708
"Thomson, James",25 October 1691,Lyon,45.748457,4.846711
"Thomson, James",12 November 1691,Paris,48.5109,2.2034
"Thomson, James",3 December 1691,Paris,48.5109,2.2034
"Thomson, James",31 December 1691,Paris,48.5109,2.2034
"Thomson, James",18 February 1692,Paris,48.5109,2.2034
"Thomson, James",19 February 1692,Paris,48.5109,2.2034
"Thomson, James",31 March 1692,Paris,48.5109,2.2034
"Thomson, James",28 April 1692,Paris,48.5109,2.2034
"Thomson, James",12 March 1694,London,51.514125,-0.093689
"Thosse, Dr",1 October 1691,Calais,44.97814,0.983075
"Trener, John",5 January 1688,Edinburgh,55.95,-3.2
"Trener, John",2 September 1690,Scotland,56.4907,4.2026
"Tylden, Thomas",16 May 1678,London,51.514125,-0.093689
"Tylden, Thomas",17 June 1678,London,51.514125,-0.093689
"Tylden, Thomas",24 June 1678,Rome,41.5753,12.2708
"Tylden, Thomas",7 August 1678,London,51.514125,-0.093689
"Tylden, Thomas",3 January 1695,Ratisbone,49.0118,12.0536
"Tylden, Thomas",28 June 1695,Rome,41.5753,12.2708
"Valenti, Signor Romani",23 September 1684,Rome,41.5753,12.2708
"Vanden, Monsieur",15 December 1691,Hamburg,53.55,10
"Vanden, Monsieur",22 December 1691,Hamburg,53.55,10
W.S.,13 October 1665,Douai,50.2509,3.1121
"Wallace, John",29 May 1689,Dublin,53.3330556,-6.2488889
"Wallace, John",29 July 1689,Brest,48.390756,-4.486165
"Wallace, John",18 December 1691,Rome,41.5753,12.2708
"Wallace, John",8 January 1692,Rome,41.5753,12.2708
"Wallace, John",11 March 1692,Italy,41.87194,12.56738
"Wallace, John",17 March 1692,Castel Gandolfo,41.413,12.393
"Wallace, John",15 April 1692,Rome,41.5753,12.2708
"Wallace, John",27 April 1692,Leghorn,43.55,10.316667
"Wallace, John",7 July 1692,Paris,48.5109,2.2034
"Wallace, John",18 August 1692,Paris,48.5109,2.2034
"Wallace, John",27 April 1693,St Germain,46.912384,2.445217
"Wallace, John",19 July 1694,St Germain,46.912384,2.445217
"Wallace, John",3 August 1694,Paris,48.5109,2.2034
"Wallace, John",13 August 1694,Paris,48.5109,2.2034
"Wallace, John",19 August 1694,Paris,48.5109,2.2034
"Wallace, John",5 September 1694,Antwerp,51.216667,4.416667
"Wallace, John",13 September 1694,Antwerp,51.216667,4.416667
"Wallace, John",25 October 1694,Brussels,50.833333,4.333333
"Wallace, John",28 October 1694,Brussels,50.833333,4.333333
"Wallace, John",13 November 1694,Antwerp,51.216667,4.416667
"Wallace, John",15 November 1694,Antwerp,51.216667,4.416667
"Wallace, John",22 November 1694,Rotterdam,51.916667,4.5
"Wallace, John",29 November 1694,Rotterdam,51.916667,4.5
"Wallace, John",13 December 1694,Rotterdam,51.916667,4.5
"Wallace, John",23 December 1694,Rotterdam,51.916667,4.5
"Wallace, John",30 December 1694,Rotterdam,51.916667,4.5
"Wallace, John",3 January 1695,Rotterdam,51.916667,4.5
"Wallace, John",10 January 1695,Rotterdam,51.916667,4.5
"Wallace, John",28 June 1695,Rome,41.5753,12.2708
"White, Charles",17 August 1692,Scotland,56.4907,4.2026
"Whyteford, Charles",10 January 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",28 January 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",18 March 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",5 April 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",10 June 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",16 July 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",19 September 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",3 October 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",19 December 1679,Edinburgh,55.95,-3.2
"Whyteford, Charles",27 February 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",12 March 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",27 March 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",9 April 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",23 April 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",18 May 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",21 May 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",13 August 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",27 August 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",17 September 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",20 October 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",12 December 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",31 December 1680,Edinburgh,55.95,-3.2
"Whyteford, Charles",28 January 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",20 February 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",3 March 1681,Speyside,57.2758,-3.095
"Whyteford, Charles",11 March 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",20 April 1681,Scotland,56.4907,4.2026
"Whyteford, Charles",22 April 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",1 May 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",3 May 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",17 May 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",22 June 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",14 August 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",19 August 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",28 August 1681,Scotland,56.4907,4.2026
"Whyteford, Charles",8 November 1681,Scotland,56.4907,4.2026
"Whyteford, Charles",9 December 1681,Edinburgh,55.95,-3.2
"Whyteford, Charles",15 December 1681,Aberdeen,57.133333,-2.1
"Whyteford, Charles",3 February 1683,Paris,48.5109,2.2034
"Whyteford, Charles",24 April 1683,Paris,48.5109,2.2034
"Whyteford, Charles",1 May 1683,Paris,48.5109,2.2034
"Whyteford, Charles",23 May 1683,Paris,48.5109,2.2034
"Whyteford, Charles",29 June 1683,Paris,48.5109,2.2034
"Whyteford, Charles",10 August 1683,Paris,48.5109,2.2034
"Whyteford, Charles",23 March 1684,Paris,48.5109,2.2034
"Whyteford, Charles",26 March 1684,Paris,48.5109,2.2034
"Whyteford, Charles",4 May 1684,Paris,48.5109,2.2034
"Whyteford, Charles",10 May 1684,Paris,48.5109,2.2034
"Whyteford, Charles",18 May 1684,Paris,48.5109,2.2034
"Whyteford, Charles",20 May 1684,Paris,48.5109,2.2034
"Whyteford, Charles",2 June 1684,Paris,48.5109,2.2034
"Whyteford, Charles",11 June 1684,Paris,48.5109,2.2034
"Whyteford, Charles",12 June 1684,Paris,48.5109,2.2034
"Whyteford, Charles",1 July 1684,Paris,48.5109,2.2034
"Whyteford, Charles",26 July 1684,Paris,48.5109,2.2034
"Whyteford, Charles",11 August 1684,Paris,48.5109,2.2034
"Whyteford, Charles",2 September 1684,Paris,48.5109,2.2034
"Whyteford, Charles",29 September 1684,Paris,48.5109,2.2034
"Whyteford, Charles",3 October 1684,Paris,48.5109,2.2034
"Whyteford, Charles",12 October 1684,Paris,48.5109,2.2034
"Whyteford, Charles",21 October 1684,Paris,48.5109,2.2034
"Whyteford, Charles",2 November 1684,Paris,48.5109,2.2034
"Whyteford, Charles",6 November 1684,Paris,48.5109,2.2034
"Whyteford, Charles",31 August 1686,Paris,48.5109,2.2034
"Whyteford, Charles",1 January 1687,Paris,48.5109,2.2034
"Whyteford, Charles",8 January 1687,Paris,48.5109,2.2034
"Whyteford, Charles",20 January 1687,Paris,48.5109,2.2034
"Whyteford, Charles",21 January 1687,Paris,48.5109,2.2034
"Whyteford, Charles",22 January 1687,Paris,48.5109,2.2034
"Whyteford, Charles",27 January 1687,Paris,48.5109,2.2034
"Whyteford, Charles",10 February 1687,Paris,48.5109,2.2034
"Whyteford, Charles",24 February 1687,Paris,48.5109,2.2034
"Whyteford, Charles",3 March 1687,Paris,48.5109,2.2034
"Whyteford, Charles",8 March 1687,Paris,48.5109,2.2034
"Whyteford, Charles",11 March 1687,Paris,48.5109,2.2034
"Whyteford, Charles",20 March 1687,Paris,48.5109,2.2034
"Whyteford, Charles",21 March 1687,Paris,48.5109,2.2034
"Whyteford, Charles",22 March 1687,Paris,48.5109,2.2034
"Whyteford, Charles",25 March 1687,Paris,48.5109,2.2034
"Whyteford, Charles",31 March 1687,Paris,48.5109,2.2034
