Date,Start Date,End Date,Origin City,Origin Latitude,Origin Longitude,Destination City,Destination Latitude,Destination Longitude,Sender,Recipient,Notes
14 August 1688,-77203,-77203,Wallsend,54.5853,-1.3722,Paris,48.5109,2.2034,"Irvine, John","Whyteford, Charles",-
14 August 1690,-76473,-76473,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Burnet, David","Leslie, Don Gulielmo",-
14 December 1664,-85847,-85847,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Gordon, Father Adam","Talbot, Father Gilbert",-
14 December 1679,-80369,-80369,Laon,49.563098,3.627137,Paris,48.5109,2.2034,"Douglas, R","Burnet, David",-
14 December 1685,-78177,-78177,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Leslie, Alexander",-
14 December 1694,-74890,-74890,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
14 December 1694,-74890,-74890,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
14 February 1681,-79941,-79941,Invergarry,57.0448,-4.4649,Paris,48.5109,2.2034,"Munro, Robert","MacDonald, Aeneas",-
14 February 1681,-79941,-79941,Pesaro,43.9,12.916667,-,-,-,"Irvine, John",-,-
14 February 1688,-77385,-77385,Edinburgh,55.95,-3.2,Rome,41.5753,12.2708,"Nicolson, Thomas","Leslie, Don Gulielmo",-
14 February 1693,-75558,-75558,Versailles,48.803593,2.134236,Rome,41.5753,12.2708,"Leslie, de du Clisson","Leslie, Don Gulielmo",-
14 February 1695,-74828,-74828,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Dempster, Father Francis","Leslie, Don Gulielmo",-
14 January 1681,-79972,-79972,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
14 January 1687,-77781,-77781,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis","Burnet alias, David Lawrence"
14 January 1691,-76320,-76320,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Walter","Leslie, Don Gulielmo",-
14 July 1679,-80522,-80522,Strathdon,57.1224,-3.0451,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
14 July 1687,-77600,-77600,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
14 July 1693,-75408,-75408,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Leslie, Don Gulielmo","Innes, Lewis",-
14 July 1694,-75043,-75043,-,-,-,Paris,48.5109,2.2034,"Hinselin, D, Prior d'OrLea, Jamesns","Innes, Lewis",-
14 June 1687,-77630,-77630,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
14 March 1670,-83931,-83931,Paris,48.5109,2.2034,Cosenza,39.3,16.25,"Barclay, Robert","Strachan, Father John",-
14 March 1695,-74800,-74800,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Dempster, Father Francis","Leslie, Don Gulielmo",-
14 May 1679,-80583,-80583,Beldorney,57.4161,-2.9522,Paris,48.5109,2.2034,"Gordon, John","Burnet, David",-
14 November 1687,-77477,-77477,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Cheyne, John","Leslie, Walter Lorenzo",-
14 November 1687,-77477,-77477,London,51.514125,-0.093689,-,-,-,"Innes, Lewis",-,-
14 October 1677,-81160,-81160,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Dunbar, Alexander","Burnet, David",-
14 October 1683,-78969,-78969,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
15 April 1692,-75863,-75863,Rome,41.5753,12.2708,-,-,-,"Wallace, John",-,-
15 April 1693,-75498,-75498,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter and Howard, Cardinal Philip","Innes, Lewis",-
15 August 1667,-84873,-84873,-,-,-,Rome,41.5753,12.2708,"Leslie, George","Oliva, D. Jo Paulo",-
15 August 1676,-81585,-81585,Wurzburg,49.787778,9.936111,-,-,-,"Dickson, Abbot Maurus",-,-
15 August 1678,-80855,-80855,Pesaro,43.9,12.916667,Rome,41.5753,12.2708,"Irvine, John","Jameson, John Paul",-
15 August 1681,-79759,-79759,Aberdeen,57.133333,-2.1,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis",Burnet alias David Lawrence
15 August 1681,-79759,-79759,Aberdeen,57.133333,-2.1,-,-,-,"Burnet, David","""Mr. D.B. of Grisy""",Burnet alias David Lawrence
15 August 1681,-79759,-79759,-,-,-,Rome,41.5753,12.2708,"Abercromby, Father Christian","Leslie, Alexander",-
15 December 1669,-84020,-84020,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Father Alexander","Bisset, Father Alexander",-
15 December 1676,-81463,-81463,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Don Gulielmo",-
15 December 1681,-79637,-79637,Aberdeen,57.133333,-2.1,Paris,48.5109,2.2034,"Leslie, Alexander and Gordon, George, Duke of Gordon/MarquessHuntly and Whyteford, Charles","Innes, Lewis",-
15 December 1684,-78541,-78541,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
15 December 1691,-75985,-75985,London,51.514125,-0.093689,Hamburg,53.55,10,"Clerk, Sir Robert","Vanden, Monsieur","Clerk alias, R Willow"
15 December 1692,-75619,-75619,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Forbes, Thomas",-
15 December 1692,-75619,-75619,St Germain,46.912384,2.445217,-,-,-,"Melfort, Lord",General of the Jesuits,-
15 February 1688,-77384,-77384,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
15 February 1689,-77018,-77018,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Whyteford, Charles",-
15 February 1691,-76288,-76288,Florence,43.766667,11.25,Leghorn,43.55,10.316667,"Melfort, Lord","Leslie, Walter Lorenzo",-
15 January 1683,-79241,-79241,Brussels,50.833333,4.333333,-,-,-,"Kennedy, James",-,-
15 January 1687,-77780,-77780,Rome,41.5753,12.2708,Subiaco,41.0509,13.0624,"Howard, Cardinal Philip","Chalmers, Father Athansius",-
15 July 1688,-77233,-77233,Aberdeen,57.133333,-2.1,Paris,48.5109,2.2034,"Strachan, Robert Francis","Whyteford, Charles",-
15 July 1688,-77233,-77233,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Leslie, Father William Lewis","Innes, Lewis",-
15 June 1686,-77994,-77994,Leghorn,43.55,10.316667,Rome,41.5753,12.2708,"Buchanan, George","Leslie, Don Gulielmo",-
15 June 1687,-77629,-77629,Inverness,57.466667,-4.233333,Paris,48.5109,2.2034,"Devoyer, James",Talon,-
15 March 1681,-79912,-79912,Rome,41.5753,12.2708,-,-,-,"Leslie, Alexander","Leslie, Don Gulielmo",-
15 March 1684,-78816,-78816,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Roberson,-
15 March 1688,-77355,-77355,London,51.514125,-0.093689,-,-,-,"Innes, Lewis",-,-
15 May 1677,-81312,-81312,Middelburg,51.50036,3.612964,Rouen,49.433333,1.083333,"Parradine, William","Scouler, John and Ernolt",Scouler and Ernolt: merchants
15 May 1683,-79121,-79121,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
15 May 1688,-77294,-77294,Aberdeen,57.133333,-2.1,Paris,48.5109,2.2034,"Strachan, Robert Francis","Whyteford, Charles",-
15 May 1688,-77294,-77294,London,51.514125,-0.093689,-,-,-,"Innes, Lewis",-,-
15 May 1688,-77294,-77294,Venice,45.438611,12.326667,Rome,41.5753,12.2708,"Leith, Abbot","Leslie, Don Gulielmo",-
15 May 1695,-74738,-74738,Edinburgh,55.95,-3.2,Rome,41.5753,12.2708,"Sargeant, Francis","Leslie, Don Gulielmo and Leslie, Lorenzo",-
15 November 1683,-78937,-78937,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
15 November 1694,-74919,-74919,Antwerp,51.216667,4.416667,Paris,48.5109,2.2034,"Wallace, John","Compigny, Pierre de, merchant",Wallace alias J Patersone; Compigny merchant
15 October 1678,-80794,-80794,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
15 October 1683,-78968,-78968,Paris,48.5109,2.2034,Bordeaux,44.840439,-0.5805,"Innes, Lewis","Roberson, Amader",-
15 October 1688,-77141,-77141,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
15 October 1691,-76046,-76046,London,51.514125,-0.093689,-,-,-,"Morgan, Henry","Innes, Lewis",Morgan aias Harrison
15 October 1691,-76046,-76046,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
15 September 1683,-78998,-78998,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Douglas de Rugny,-
15 September 1683,-78998,-78998,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
15 September 1685,-78267,-78267,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Gordon, John",-
15 September 1694,-74980,-74980,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Adamson, George","Innes, Thomas",-
16 April 1675,-82072,-82072,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Irvine, Christopher","Irvine, John (cousin of Christopher)",-
16 April 1680,-80245,-80245,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
16 April 1681,-79880,-79880,Rome,41.5753,12.2708,-,-,-,"Leslie, Alexander",-,-
16 April 1683,-79150,-79150,Cranston,55.8792,-2.986,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
16 April 1687,-77689,-77689,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
16 April 1688,-77323,-77323,Aberdeen,57.133333,-2.1,Paris,48.5109,2.2034,"Strachan, Robert Francis","Whyteford, Charles",-
16 April 1693,-75497,-75497,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
16 August 1681,-79758,-79758,Havre de Grace,49.2702,0.0002,Aberdeen,57.133333,-2.1,"Davidson, Robert and Leslie, Alexander",-,-
16 August 1681,-79758,-79758,Havre de Grace,49.2702,0.0002,Paris,48.5109,2.2034,"Davidson, Robert and Leslie, Alexander","Innes, Lewis",-
16 August 1688,-77201,-77201,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
16 December 1679,-80367,-80367,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Leslie, Alexander","Burnet, David",Leslie alias Hardboots; Burnet alias Old Moor
16 February 1683,-79209,-79209,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Innes, Lewis",-
16 February 1688,-77383,-77383,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Davidson, Robert","Whyteford, Charles",-
16 February 1688,-77383,-77383,Rome,41.5753,12.2708,Gratz,47.066667,15.45,"Leslie, Don Gulielmo","Leslie, Abbot William",-
16 February 1692,-75922,-75922,Paris,48.5109,2.2034,-,-,-,"Gordon, Father Alexander",-,-
16 February 1692,-75922,-75922,Rome,41.5753,12.2708,-,-,-,"Leslie, Walter Lorenzo","Leslie, Father William Lewis",-
16 February 1694,-75191,-75191,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter Lorenzo","Whyteford, Charles",-
16 January 1683,-79240,-79240,Rome,41.5753,12.2708,Subiaco,41.0509,13.0624,"Howard, Cardinal Philip","Chalmers, Father Athansius",-
16 January 1688,-77414,-77414,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
16 July 1679,-80520,-80520,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis",-
16 July 1679,-80520,-80520,Garmouth,57.666667,-3.116667,-,-,-,"Stewart, P","Burnet, David",Burnet alias Laid of Old Nuir
16 July 1680,-80154,-80154,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
16 July 1688,-77232,-77232,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Dug, George",-
16 July 1688,-77232,-77232,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
16 July 1692,-75771,-75771,St Germain,46.912384,2.445217,Paris,48.5109,2.2034,"Melfort, Lord",Talon,-
16 July 1694,-75041,-75041,Elgin,57.65,-3.333333,Ghent,51.05,3.716667,"Dunbar, Alexander","Enslie, Joseph","Dunbar alias, Al Winster"
16 June 1688,-77262,-77262,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
16 June 1692,-75801,-75801,Paris,48.5109,2.2034,St Germain,46.912384,2.445217,"Whyteford, Charles","Innes, Lewis",-
16 June 1694,-75071,-75071,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
16 March 1665,-85755,-85755,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Collinson, William","Talbot, Father Gilbert",-
16 March 1678,-81007,-81007,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Barclay, Robert",-
16 March 1679,-80642,-80642,Strathdon,57.1224,-3.0451,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
16 March 1688,-77354,-77354,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
16 May 1677,-81311,-81311,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Stewart, John of Boig","Burnet, David",-
16 May 1678,-80946,-80946,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Tylden, Thomas alias Godden","Barclay, Robert",London
16 May 1678,-80946,-80946,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Howard, Cardinal Philip",-
16 May 1681,-79850,-79850,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Strachan, Robert Francis","Innes, Lewis",-
16 May 1695,-74737,-74737,Rotterdam,51.916667,4.5,Paris,48.5109,2.2034,"Davidson, Robert","Compigny, Pierre de",arrived 3 weeks ago
16 November 1677,-81127,-81127,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Paston/Paxton, James","Burnet, David",-
16 November 1682,-79301,-79301,Pisa,43.716667,10.383333,Rome,41.5753,12.2708,"Abercromby, Father John Francis","Leslie, Don Gulielmo",-
16 November 1688,-77109,-77109,-,-,-,Paris,48.5109,2.2034,"Smith, John","Innes, Lewis",-
16 November 1690,-76379,-76379,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
16 November 1694,-74918,-74918,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
16 October 1678,-80793,-80793,"Cortachy Castle, alias Raggall",56.432,-2.5918,Paris,48.5109,2.2034,"Ogilvy, William","Barclay, Robert",-
16 October 1678,-80793,-80793,"Cortachy Castle, alias Raggall",56.432,-2.5918,Paris,48.5109,2.2034,"Ogilvy, William","Burnet, David",-
16 October 1678,-80793,-80793,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
16 October 1678,-80793,-80793,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Barclay, Robert",-
16 October 1678,-80793,-80793,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Burnet, David",-
16 October 1678,-80793,-80793,"Gordon Castle, alias Bogue",57.3723,-3.0514,-,-,-,"Dunbar, Alexander",-,-
16 October 1681,-79697,-79697,Aberdeen,57.133333,-2.1,Paris,48.5109,2.2034,"Burnet, David","Barclay, Robert",Burnet alias David Lawrence
16 October 1690,-76410,-76410,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
16 September 1677,-81188,-81188,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"de Cosmo, AL","Leslie, Don Gulielmo",-
16 September 1678,-80823,-80823,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Barclay, Robert",-
16 September 1685,-78266,-78266,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Strachan,-
16 September 1690,-76440,-76440,Dunkirk,51.05,2.366667,Rome,41.5753,12.2708,"Burnet, David","Leslie, Don Gulielmo",-
16 September 1694,-74979,-74979,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Whyteford, Charles",-
17 April 1676,-81705,-81705,Pisa,43.716667,10.383333,Rome,41.5753,12.2708,"Abercromby, Father John Francis","Leslie, Don Gulielmo",-
17 April 1685,-78418,-78418,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
17 April 1687,-77688,-77688,Calais,44.97814,0.983075,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
17 August 1680,-80122,-80122,Edinburgh,55.95,-3.2,-,-,-,"Dunbar, Alexander",-,-
17 August 1680,-80122,-80122,Rotterdam,51.916667,4.5,Paris,48.5109,2.2034,"Burnet, David","Barclay, Robert",Burnet alias David Lawrence
17 August 1688,-77200,-77200,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Rig, George","Whyteford, Charles",-
17 August 1692,-75739,-75739,Scotland,56.4907,4.2026,Amsterdam,52.35,4.916667,"Strachan, Robert Francis",priest,White: merchant
17 August 1693,-75374,-75374,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Gordon, George, Duke of Gordon/Marquess Huntly and Davidson, Robert and Crichton, Alexander","Leslie, Don Gulielmo",-
17 August 1697,-73913,-73913,Frendraught,57.2706,-2.384,-,-,-,"Nicholson, Thomas",-,-
17 December 1674,-82192,-82192,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Dunbar, Alexander","Leslie, Don Gulielmo",Dunbar alias A. Winster
17 December 1689,-76713,-76713,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
17 December 1691,-75983,-75983,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Leslie, Alexander","Whyteford, Charles",Leslie alias Hardboots
17 December 1691,-75983,-75983,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Melfort, Lord and Nairne",Leslie,-
17 February 1685,-78477,-78477,Florence,43.766667,11.25,Rome,41.5753,12.2708,"Adamson, John","Leslie, Don Gulielmo",-
17 February 1688,-77382,-77382,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
17 February 1688,-77382,-77382,London,51.514125,-0.093689,-,-,-,"Conne, Patrick",-,-
17 February 1698,-73729,-73729,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Howard, Mary of Norfolk","Leslie, Don Gulielmo",-
17 January 1678,-81065,-81065,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Zambechini, Giuseppe","Leslie, Don Gulielmo",-
17 January 1684,-78874,-78874,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Roberson,-
17 January 1688,-77413,-77413,Venice,45.438611,12.326667,Rome,41.5753,12.2708,"Bannerman, Robert","Leslie, Don Gulielmo",-
17 July 1662,-86728,-86728,London,51.514125,-0.093689,-,-,-,"Conne, Patrick",-,-
17 July 1666,-85267,-85267,Naples,40.833333,14.25,Rome,41.5753,12.2708,"Strachan, Father John","Talbot, Father Gilbert",-
17 July 1678,-80884,-80884,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Barclay, Robert",-
17 July 1679,-80519,-80519,Strathdon,57.1224,-3.0451,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
17 July 1687,-77597,-77597,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Melfort, Lord","Leslie, Don Gulielmo",-
17 July 1689,-76866,-76866,Dublin,53.3330556,-6.2488889,-,-,-,Nairne,-,-
17 June 1678,-80914,-80914,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Tylden, Thomas","Barclay, Robert",Tylden alias Godden
17 June 1679,-80549,-80549,Rome,41.5753,12.2708,Urbino,43.716667,12.633333,"Leslie, Father William Lewis","Leslie, Don Gulielmo",-
17 June 1681,-79818,-79818,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Barclay, Robert",-
17 June 1681,-79818,-79818,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Father William Lewis","Leslie, Alexander",-
17 March 1678,-81006,-81006,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Zambechini, Giuseppe","Leslie, Don Gulielmo",-
17 March 1684,-78814,-78814,Paris,48.5109,2.2034,Bourgignon,47.28,6.4845,"Innes, Lewis","Ramsay, Curé de Bourgignon",-
17 March 1688,-77353,-77353,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
17 March 1692,-75892,-75892,Castel Gandolfo,41.413,12.393,St Germain,46.912384,2.445217,"Wallace, John","Innes, Lewis",-
17 March 1692,-75892,-75892,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Gordon, James of Glastirim","Leslie, Don Gulielmo",-
17 March 1692,-75892,-75892,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Walter","Leslie, Don Gulielmo",-
17 March 1692,-75892,-75892,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
17 May 1681,-79849,-79849,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
17 May 1681,-79849,-79849,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis and Leslie, Alexander",-
17 November 1693,-75282,-75282,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
17 October 1678,-80792,-80792,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Stewart, John of Boig","Burnet, David",-
17 October 1693,-75313,-75313,St Germain,46.912384,2.445217,-,-,-,"Melfort, Lord",Talon,-
17 October 1697,-73852,-73852,Fyvie,57.416667,-2.383333,-,-,-,"Jameson, John Paul","Innes, Lewis",-
17 October 1697,-73852,-73852,Scotland,56.4907,4.2026,-,-,-,"Dunbar, Alexander","Innes, Lewis",note on back of Jameson's letter
17 September 1680,-80091,-80091,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis",-
18 April 1675,-82070,-82070,Subiaco,41.0509,13.0624,"Lambspringe Abbey, Germany",51.5923,10.0837,"Chalmers, Father Athanasius","English, Father Placid OSB",-
18 April 1685,-78417,-78417,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Burnet, David",-
18 April 1685,-78417,-78417,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Gordon, James of Glastirim",-
18 August 1683,-79026,-79026,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Hay, Andrew",-
18 August 1685,-78295,-78295,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Blackadder, John",-
18 August 1685,-78295,-78295,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Dunbar, Alexander","Dunbar alias, Winster"
